key	start	end
t	1653793716.983097	1653793717.0889988
space	1653793717.6439989	1653793717.7725644
c	1653793718.2894616	1653793718.4012938
o	1653793719.5990994	1653793719.7021208
n	1653793720.2980933	1653793720.3970864
f	1653793720.960154	1653793721.095342
u	1653793721.6192653	1653793721.7393277
s	1653793722.2502124	1653793722.398095
i	1653793722.9062562	1653793723.1021028
o	1653793723.7210865	1653793723.8070848
n	1653793724.8380966	1653793724.9333966
space	1653793726.305087	1653793726.44709
w	1653793727.5433717	1653793727.6887004
i	1653793728.1270778	1653793728.2684598
t	1653793728.8402903	1653793728.965291
h	1653793729.5200717	1653793729.6203012
space	1653793730.1554277	1653793730.2650745
t	1653793730.7803013	1653793730.9160237
e	1653793731.4943054	1653793731.6053958
a	1653793732.1294043	1653793732.2513273
space	1653793732.7700708	1653793732.8898077
m	1653793733.435075	1653793733.5353003
a	1653793734.1363204	1653793734.2650986
d	1653793734.7370872	1653793734.8961213
e	1653793735.3713112	1653793735.5003278
space	1653793736.0499942	1653793736.161332
f	1653793738.026063	1653793738.2210593
r	1653793738.778095	1653793738.9271884
o	1653793739.4472723	1653793739.5653217
m	1653793740.029555	1653793740.154137
space	1653793740.6861794	1653793740.801088
t	1653793741.3210628	1653793741.4701965
h	1653793741.9921658	1653793742.1221082
e	1653793742.681089	1653793742.828298
space	1653793743.3220937	1653793743.4610572
t	1653793744.0441225	1653793744.198095
e	1653793744.6891165	1653793744.8680887
a	1653793745.2974095	1653793745.4131021
space	1653793745.9433868	1653793746.1145267
p	1653793747.212099	1653793747.326406
l	1653793747.9130952	1653793748.0250852
a	1653793748.6228046	1653793748.7530818
n	1653793749.2770813	1653793749.3764062
t	1653793749.948597	1653793750.06631
space	1653793750.515499	1653793750.6533055
.	1653793751.9080334	1653793752.0111368
space	1653793752.668074	1653793752.7520738
t	1653793755.1904392	1653793755.3431008
h	1653793755.8644428	1653793756.0053668
e	1653793756.538104	1653793756.683952
space	1653793757.216926	1653793757.3760154
e	1653793757.8354554	1653793757.99302
t	1653793758.4940777	1653793758.6100597
y	1653793759.2280629	1653793759.3744786
m	1653793759.9104652	1653793760.0195594
o	1653793760.529072	1653793760.67447
l	1653793761.1170845	1653793761.3144734
o	1653793761.7970495	1653793761.9840562
g	1653793762.491131	1653793762.6360843
y	1653793763.1522212	1653793763.2622387
space	1653793763.7210944	1653793763.8775609
o	1653793764.4370975	1653793764.600102
f	1653793765.106156	1653793765.2225163
space	1653793765.718093	1653793765.8670886
t	1653793766.3710854	1653793766.5110846
h	1653793767.0230925	1653793767.1730957
e	1653793767.7325459	1653793767.8777006
space	1653793768.3794303	1653793768.5563126
v	1653793769.0643356	1653793769.17539
a	1653793769.6913185	1653793769.8310976
r	1653793770.3164058	1653793770.4644141
i	1653793770.9980602	1653793771.1550744
o	1653793771.6350975	1653793771.7991004
u	1653793772.3290412	1653793772.4951189
s	1653793773.0105145	1653793773.1696975
space	1653793773.6555676	1653793773.8280945
w	1653793774.3010933	1653793774.460548
o	1653793774.9445508	1653793775.1330938
r	1653793775.670566	1653793775.8120854
d	1653793776.3170896	1653793776.4776394
s	1653793776.925642	1653793777.0675848
space	1653793781.627041	1653793781.790059
f	1653793782.8196197	1653793782.9720953
o	1653793783.5186148	1653793783.6870763
r	1653793784.1933403	1653793784.3513026
space	1653793784.8814135	1653793785.0361726
t	1653793785.5696354	1653793785.6537414
e	1653793786.178116	1653793786.334121
a	1653793786.8157225	1653793786.953107
space	1653793788.775653	1653793788.9281025
r	1653793789.557087	1653793789.682279
e	1653793790.162071	1653793790.3150947
f	1653793790.8130758	1653793790.9470716
l	1653793791.4510763	1653793791.556468
e	1653793792.1150897	1653793792.2565
c	1653793792.7780938	1653793792.926084
t	1653793793.435075	1653793793.543085
s	1653793794.0866585	1653793794.227075
space	1653793794.7338738	1653793794.826663
t	1653793795.3680737	1653793795.4920955
h	1653793796.0890849	1653793796.1966705
e	1653793796.7573082	1653793796.8920717
space	1653793797.4477668	1653793797.5420713
h	1653793798.0570736	1653793798.1746817
i	1653793798.7316818	1653793798.8246853
s	1653793799.346688	1653793799.4770775
t	1653793800.025738	1653793800.154075
o	1653793800.6810863	1653793800.7950726
r	1653793801.3596995	1653793801.5240712
y	1653793802.0081956	1653793802.1168473
space	1653793803.3067105	1653793803.4170766
o	1653793803.9610744	1653793804.075083
f	1653793804.6338005	1653793804.7658548
space	1653793805.3030047	1653793805.4031873
t	1653793805.9810665	1653793806.1080139
r	1653793806.6630626	1653793806.7780726
a	1653793807.267066	1653793807.3880708
n	1653793807.906097	1653793808.025114
s	1653793808.6237717	1653793808.7411036
m	1653793810.5430975	1653793810.6580584
i	1653793811.387842	1653793811.4910853
s	1653793812.2420719	1653793812.4057925
s	1653793813.0000973	1653793813.1470861
i	1653793813.5970857	1653793813.7260246
o	1653793814.3858795	1653793814.5000863
n	1653793815.0710762	1653793815.1950862
space	1653793815.826456	1653793815.9510736
o	1653793818.3213181	1653793818.4465506
f	1653793819.066603	1653793819.2046225
space	1653793819.7659507	1653793819.832095
t	1653793820.554684	1653793820.6966903
e	1653793822.5560176	1653793822.6870918
a	1653793823.195932	1653793823.3100448
space	1653793823.7879496	1653793823.9018369
d	1653793824.374727	1653793824.542547
e	1653793825.0448492	1653793825.1725333
i	1653793825.7223616	1653793825.8432403
n	1653793826.398145	1653793826.5218418
k	1653793827.0401173	1653793827.1952038
i	1653793827.7159584	1653793827.8439882
n	1653793828.3880935	1653793828.5139592
g	1653793829.072086	1653793829.19133
space	1653793829.698098	1653793829.7999408
c	1653793830.3339355	1653793830.4713306
u	1653793831.015867	1653793831.1070743
l	1653793831.6491313	1653793831.75814
t	1653793832.3451247	1653793832.4770977
u	1653793833.0448923	1653793833.151114
r	1653793833.5860736	1653793833.7538965
e	1653793834.3223324	1653793834.4699893
space	1653793834.9660006	1653793835.1023226
a	1653793836.2260919	1653793836.3699749
n	1653793836.9217114	1653793837.0409312
d	1653793837.614008	1653793837.7430732
space	1653793838.2799802	1653793838.428092
t	1653793838.8470714	1653793838.9941032
r	1653793839.5795336	1653793839.7172303
a	1653793840.270677	1653793840.4211109
d	1653793840.9160304	1653793841.077077
e	1653793841.5848897	1653793841.7243862
space	1653793842.3050585	1653793842.4201512
f	1653793842.8760054	1653793843.0017018
r	1653793843.4842324	1653793843.636039
o	1653793844.2101495	1653793844.3190749
m	1653793844.8680851	1653793844.985929
space	1653793845.5426135	1653793845.6480489
c	1653793846.1873126	1653793846.329981
h	1653793846.8820186	1653793846.980218
i	1653793847.4930546	1653793847.6030273
n	1653793848.1180644	1653793848.2680712
a	1653793848.794761	1653793848.9443023
space	1653793849.4670758	1653793849.5799716
t	1653793850.1980562	1653793850.323044
o	1653793850.8202524	1653793850.9470496
space	1653793851.5215378	1653793851.6372852
c	1653793852.1121328	1653793852.2341032
o	1653793852.8459902	1653793852.948089
u	1653793853.4640865	1653793853.5551403
n	1653793854.0860832	1653793854.1790843
t	1653793854.7553174	1653793854.8810775
r	1653793855.4220898	1653793855.561303
i	1653793856.1420746	1653793856.2375476
e	1653793856.7350798	1653793856.8740132
s	1653793857.413111	1653793857.538017
space	1653793858.057016	1653793858.1790755
a	1653793858.6840878	1653793858.8320866
r	1653793859.4025426	1653793859.5512898
o	1653793860.053847	1653793860.143076
u	1653793860.7180758	1653793860.7950773
n	1653793861.3660383	1653793861.463087
d	1653793862.0390425	1653793862.1790526
space	1653793862.728046	1653793862.8590822
t	1653793863.3821354	1653793863.4873912
h	1653793864.0167427	1653793864.1100538
e	1653793864.681077	1653793864.8120737
space	1653793865.2850194	1653793865.4100611
w	1653793865.9410737	1653793866.0500646
o	1653793866.656068	1653793866.7500687
r	1653793867.2933307	1653793867.4070706
l	1653793867.9470878	1653793868.0470843
d	1653793868.6040268	1653793868.7105105
.	1653793869.9290535	1653793870.024371
space	1653793870.5883017	1653793870.6970549
n	1653793871.1950557	1653793871.2910678
e	1653793871.7840974	1653793871.8848403
a	1653793872.4041162	1653793872.5160842
r	1653793873.0440602	1653793873.1360683
l	1653793873.5613227	1653793873.6332495
y	1653793874.2554085	1653793874.3095543
space	1653793874.8441062	1653793874.9310176
a	1653793875.4170794	1653793875.5270774
l	1653793875.9880579	1653793876.0823293
l	1653793876.5651505	1653793876.6550891
space	1653793877.1093411	1653793877.2051427
o	1653793877.6529024	1653793877.745154
f	1653793878.2561336	1653793878.365223
space	1653793878.793056	1653793878.8884456
t	1653793879.3492107	1653793879.455602
h	1653793879.8948553	1653793879.9710667
e	1653793880.4550464	1653793880.5680678
space	1653793881.023071	1653793881.1154168
w	1653793881.6292427	1653793881.750097
o	1653793882.3635013	1653793882.4460683
r	1653793883.0352848	1653793883.1601613
d	1653793885.7161758	1653793885.8341358
s	1653793886.394055	1653793886.5083072
space	1653793887.0460584	1653793887.1634853
f	1653793887.723148	1653793887.8433156
o	1653793888.3809083	1653793888.4790678
r	1653793889.0420854	1653793889.1571121
space	1653793889.6871102	1653793889.789004
t	1653793890.244108	1653793890.3740547
e	1653793890.799046	1653793890.906859
a	1653793891.4970758	1653793891.5773966
space	1653793892.3410845	1653793892.4693193
w	1653793893.704214	1653793893.8079906
o	1653793894.283038	1653793894.3850162
r	1653793894.944149	1653793895.054062
l	1653793895.5800726	1653793895.677088
d	1653793896.1170926	1653793896.242101
w	1653793896.8871012	1653793897.0210838
i	1653793897.5593188	1653793897.6453261
d	1653793898.1141877	1653793898.2620971
e	1653793898.7211092	1653793898.8542213
space	1653793899.2920933	1653793899.422094
f	1653793899.825334	1653793899.9592564
a	1653793900.412095	1653793900.526337
l	1653793900.9317513	1653793901.1010857
l	1653793901.4542801	1653793901.5970864
space	1653793901.9865828	1653793902.119349
i	1653793902.6570776	1653793902.7860944
n	1653793903.2122743	1653793903.3494382
t	1653793903.8570862	1653793903.9902945
o	1653793904.4310892	1653793904.5693831
space	1653793906.188291	1653793906.3290646
t	1653793906.8013005	1653793906.9300613
h	1653793907.325718	1653793907.4234948
r	1653793907.927087	1653793908.0583594
e	1653793908.476304	1653793908.6310735
e	1653793909.0410872	1653793909.1718395
space	1653793909.5743299	1653793909.716327
b	1653793910.067266	1653793910.201842
r	1653793910.715347	1653793910.8540382
p	1653793911.2363195	1653793911.356998
a	1653793916.2163634	1653793916.3203485
d	1653793918.6431282	1653793918.754236
space	1653793919.268076	1653793919.3940763
g	1653793919.864369	1653793919.9920735
r	1653793920.474314	1653793920.5910754
o	1653793921.08712	1653793921.2036088
u	1653793921.889073	1653793921.9640758
p	1653793923.3670864	1653793923.4741123
s	1653793924.0234866	1653793924.1340942
,	1653793925.5204003	1653793925.6000936
space	1653793926.0744033	1653793926.1759937
t	1653793926.9380744	1653793927.077901
e	1653793927.5180736	1653793927.6520734
,	1653793928.1095047	1653793928.223502
space	1653793928.7244186	1653793928.840419
c	1653793929.2860723	1653793929.414084
h	1653793929.7370796	1653793929.8211398
a	1653793930.4255009	1653793930.5266542
space	1653793931.9650908	1653793932.0841885
a	1653793932.3095424	1653793932.4480736
n	1653793933.2840104	1653793933.3781798
d	1653793933.932075	1653793934.0569506
space	1653793934.539968	1653793934.6690557
c	1653793935.1599965	1653793935.2860405
h	1653793935.6790683	1653793935.775304
a	1653793936.257076	1653793936.3813
i	1653793936.8889432	1653793936.9889498
,	1653793937.796015	1653793937.8800175
space	1653793938.2780302	1653793938.3720348
p	1653793938.9000616	1653793938.9870732
r	1653793939.4003105	1653793939.544066
e	1653793939.9510849	1653793940.0960908
s	1653793940.4501202	1653793940.6061287
e	1653793940.970147	1653793941.1455703
n	1653793941.5233028	1653793941.6433058
t	1653793942.0781312	1653793942.1981862
space	1653793942.6296158	1653793942.7881088
i	1653793943.1795902	1653793943.311321
n	1653793943.7321033	1653793943.8662784
space	1653793944.2456906	1653793944.4055393
e	1653793945.235089	1653793945.36633
n	1653793946.5691168	1653793946.6850834
g	1653793947.2190514	1653793947.3370872
l	1653793947.7091184	1653793947.817127
i	1653793948.186562	1653793948.2755654
s	1653793948.7386014	1653793948.869611
h	1653793949.301645	1653793949.425655
space	1653793949.8466887	1653793950.0027018
a	1653793950.3717313	1653793950.5217595
s	1653793950.9447796	1653793951.0927906
space	1653793951.4838214	1653793951.6248336
t	1653793951.9848628	1653793952.1068714
e	1653793952.5469074	1653793952.69392
a	1653793953.0877922	1653793953.222072
,	1653793954.2770765	1653793954.420074
space	1653793954.831088	1653793954.9645665
c	1653793955.3020732	1653793955.4510844
h	1653793955.786571	1653793955.882073
a	1653793956.3035743	1653793956.4291193
,	1653793956.8235772	1653793956.9345777
space	1653793962.453292	1653793962.5642395
c	1653793963.1490839	1653793963.267112
h	1653793963.6085346	1653793963.6925206
a	1653793964.059696	1653793964.1962955
r	1653793964.5961108	1653793964.709734
space	1653793965.1621013	1653793965.3020713
a	1653793965.8757138	1653793966.012073
n	1653793966.3466306	1653793966.4443963
d	1653793967.1770768	1653793967.2997155
space	1653793967.789718	1653793967.9444652
c	1653793968.4773118	1653793968.602101
h	1653793968.9840987	1653793969.083727
a	1653793969.4760985	1653793969.6137185
i	1653793970.0485768	1653793970.1296537
.	1653793970.8200936	1653793970.9110756
space	1653793971.4730878	1653793971.607076
t	1653793972.171078	1653793972.2953663
h	1653793972.6390383	1653793972.736667
e	1653793973.1410758	1653793973.2610857
space	1653793973.5799093	1653793973.70608
e	1653793974.0956845	1653793974.2180707
a	1653793974.6720738	1653793974.8110757
r	1653793975.1806805	1653793975.3120747
l	1653793975.7120762	1653793975.8156843
i	1653793976.2070744	1653793976.294687
e	1653793976.9706907	1653793977.117074
s	1653793977.5046937	1653793977.631077
t	1653793978.6647162	1653793978.7769725
space	1653793979.1381166	1653793979.2440836
o	1653793979.85802	1653793979.9787078
f	1653793980.945087	1653793981.0857382
space	1653793981.4300961	1653793981.5560894
t	1653793982.1189928	1653793982.2470737
h	1653793982.7210205	1653793982.8350255
e	1653793984.6880944	1653793984.829755
space	1653793985.3010986	1653793985.4610693
t	1653793985.9541686	1653793986.0770414
h	1653793986.4410856	1653793986.5697763
r	1653793987.0020971	1653793987.1550987
e	1653793987.546254	1653793987.6942606
e	1653793988.0661051	1653793988.2102706
space	1653793988.4337554	1653793988.585756
t	1653793989.0111098	1653793989.1343124
o	1653793989.5431223	1653793989.652075
space	1653793990.0700934	1653793990.2280717
e	1653793990.54511	1653793990.6764314
n	1653793991.047582	1653793991.1458478
t	1653793991.551087	1653793991.6559544
e	1653793991.9964423	1653793992.133084
r	1653793992.532789	1653793992.6560946
space	1653793993.0044882	1653793993.1358657
e	1653793993.462119	1653793993.602041
n	1653793993.9066393	1653793994.0070975
g	1653793994.457693	1653793994.5820947
l	1653793994.9489326	1653793995.0839307
i	1653793995.4658756	1653793995.547077
s	1653793995.9910738	1653793996.134315
h	1653793996.4399385	1653793996.5339081
space	1653793997.4770935	1653793997.6301742
i	1653793998.117159	1653793998.221095
s	1653793998.6222458	1653793998.7737503
space	1653793999.128483	1653793999.2829008
c	1653794000.5250938	1653794000.6632428
h	1653794001.0190074	1653794001.1140747
a	1653794001.5208454	1653794001.6488302
,	1653794002.4131026	1653794002.4950612
space	1653794002.9560497	1653794003.0460687
w	1653794003.424102	1653794003.5409043
h	1653794004.313083	1653794004.4248645
i	1653794004.7810867	1653794004.8661027
c	1653794005.3380864	1653794005.4620674
h	1653794005.827083	1653794005.903936
space	1653794006.4791	1653794006.6239378
c	1653794007.0438914	1653794007.1531029
a	1653794007.5902615	1653794007.7120745
m	1653794008.0680933	1653794008.1751933
e	1653794008.5298817	1653794008.647118
space	1653794008.9291146	1653794009.0500774
i	1653794009.5058877	1653794009.592095
n	1653794009.9743943	1653794010.0650752
space	1653794010.3744066	1653794010.4730732
t	1653794010.8300824	1653794010.9704328
h	1653794011.2450862	1653794011.345335
e	1653794011.7030911	1653794011.7970977
space	1653794012.1808896	1653794012.292207
i	1653794012.6820714	1653794012.7870748
n	1653794013.122099	1653794013.2180736
space	1653794013.628095	1653794013.737084
t	1653794014.4920714	1653794014.617075
h	1653794014.9360118	1653794015.012072
e	1653794015.4139884	1653794015.5410748
space	1653794015.901077	1653794015.9960034
o	1653794016.4073086	1653794016.4970777
n	1653794016.8970742	1653794016.9959166
e	1653794017.4420934	1653794017.5600257
space	1653794017.902074	1653794018.0090952
t	1653794018.4361513	1653794018.5320728
h	1653794018.902074	1653794018.9921086
o	1653794019.3900251	1653794019.4859304
u	1653794019.932731	1653794020.0077262
s	1653794020.5813088	1653794020.7087414
a	1653794021.0269969	1653794021.1510766
n	1653794021.4979095	1653794021.5978034
d	1653794022.0376153	1653794022.150026
space	1653794022.4911332	1653794022.6130817
f	1653794022.946104	1653794023.0790753
i	1653794023.3520732	1653794023.4338768
v	1653794023.7682776	1653794023.8530822
e	1653794024.2580712	1653794024.3730743
space	1653794024.9220736	1653794025.0459676
h	1653794025.9959671	1653794026.0820763
u	1653794026.4102404	1653794026.490022
n	1653794026.8800027	1653794026.964048
d	1653794027.3710637	1653794027.4850485
r	1653794027.7920742	1653794027.9180682
e	1653794028.1940045	1653794028.3337345
d	1653794028.655115	1653794028.7871256
space	1653794029.1032536	1653794029.2251165
n	1653794029.574018	1653794029.657092
i	1653794030.0710952	1653794030.1440215
n	1653794030.5260813	1653794030.6051276
e	1653794030.9060197	1653794031.0430841
t	1653794031.4951334	1653794031.6051307
i	1653794033.8561099	1653794033.9391077
e	1653794034.353105	1653794034.468167
s	1653794034.8390832	1653794034.9284334
space	1653794035.8010755	1653794035.9277053
v	1653794036.3400557	1653794036.4269156
i	1653794036.8462546	1653794036.9270372
a	1653794037.360137	1653794037.4780786
space	1653794037.8324144	1653794037.947072
t	1653794038.3560371	1653794038.4620976
h	1653794038.82404	1653794038.9151478
e	1653794039.3042934	1653794039.4340434
space	1653794039.7500448	1653794039.880046
p	1653794040.6800745	1653794040.7910852
o	1653794041.1320813	1653794041.2260783
r	1653794041.6792235	1653794041.8121068
t	1653794042.1271465	1653794042.2600727
u	1653794043.2100806	1653794043.319983
g	1653794044.0030847	1653794044.0940669
u	1653794044.499086	1653794044.5900726
e	1653794045.0480871	1653794045.1842217
s	1653794045.5209801	1653794045.6670656
e	1653794046.0160706	1653794046.1540968
,	1653794046.5710719	1653794046.6640317
space	1653794047.037077	1653794047.118096
w	1653794047.7331002	1653794047.8563175
h	1653794048.2020988	1653794048.2950802
o	1653794048.7250931	1653794048.813348
space	1653794049.2510848	1653794049.3633802
t	1653794050.1040962	1653794050.218095
r	1653794050.6230996	1653794050.7270913
a	1653794051.1292977	1653794051.272104
d	1653794051.6090972	1653794051.7401128
e	1653794052.0381298	1653794052.1693008
d	1653794052.5081327	1653794052.621089
space	1653794052.955114	1653794053.0630848
i	1653794053.8090737	1653794053.8970919
n	1653794054.309127	1653794054.3913057
space	1653794054.7790873	1653794054.8804018
m	1653794055.2910888	1653794055.3811016
a	1653794055.7261353	1653794055.8420951
c	1653794056.155143	1653794056.28709
a	1653794056.580102	1653794056.7071047
o	1653794057.0328822	1653794057.1235666
space	1653794057.5220747	1653794057.6220717
a	1653794058.1650786	1653794058.3041494
n	1653794058.6220846	1653794058.7120733
d	1653794059.0961542	1653794059.202351
space	1653794059.5652347	1653794059.6690898
p	1653794060.375541	1653794060.4755254
i	1653794060.8460948	1653794060.9252443
c	1653794061.4210777	1653794061.548074
k	1653794061.9031463	1653794061.990171
e	1653794062.3667989	1653794062.4973238
d	1653794062.8470874	1653794062.9419286
space	1653794063.8361807	1653794063.9641976
u	1653794064.5541847	1653794064.6380713
p	1653794066.4030952	1653794066.495818
space	1653794067.6500022	1653794067.7430027
t	1653794068.264206	1653794068.3720503
h	1653794068.806209	1653794068.8799274
e	1653794069.578574	1653794069.6880739
space	1653794070.300018	1653794070.4190156
c	1653794071.0180473	1653794071.1380482
a	1653794071.6580825	1653794071.775092
n	1653794072.1423857	1653794072.22697
t	1653794073.2601385	1653794073.3710904
o	1653794073.7033188	1653794073.796163
n	1653794074.2970865	1653794074.38619
e	1653794074.7492747	1653794074.8710847
s	1653794075.254111	1653794075.3781016
e	1653794075.6755767	1653794075.8026757
space	1653794076.1202507	1653794076.2602508
p	1653794076.8762705	1653794076.9721193
r	1653794077.457085	1653794077.59672
o	1653794077.906097	1653794078.005285
n	1653794079.012102	1653794079.1040983
u	1653794079.527084	1653794079.6262867
n	1653794080.132273	1653794080.225085
c	1653794080.6732643	1653794080.8039818
i	1653794081.1551087	1653794081.2481039
a	1653794082.0781035	1653794082.206096
t	1653794082.782094	1653794082.910368
i	1653794083.2653036	1653794083.381086
o	1653794083.7433074	1653794083.8377929
n	1653794084.4990885	1653794084.615078
space	1653794085.4850664	1653794085.610019
o	1653794086.1863234	1653794086.2913942
f	1653794086.7602868	1653794086.8878965
space	1653794087.3381066	1653794087.4803255
t	1653794087.857093	1653794087.9726484
h	1653794088.356063	1653794088.4382973
e	1653794088.9034278	1653794089.0270224
space	1653794089.4080565	1653794089.5149748
w	1653794089.9670362	1653794090.0970435
o	1653794090.4372044	1653794090.5304027
r	1653794090.9056475	1653794091.0334592
d	1653794091.3690562	1653794091.4990623
.	1653794092.280361	1653794092.400043
space	1653794093.1282678	1653794093.2508144
t	1653794094.0768723	1653794094.2043526
h	1653794094.8270924	1653794094.932118
e	1653794095.4563503	1653794095.5723603
space	1653794096.0342698	1653794096.1490738
m	1653794096.8886683	1653794096.9753783
o	1653794097.4303331	1653794097.51264
r	1653794097.9421046	1653794098.075676
e	1653794098.5721397	1653794098.707111
space	1653794099.1020753	1653794099.246096
c	1653794099.7023833	1653794099.8353944
o	1653794100.1870775	1653794100.2843874
m	1653794100.8453758	1653794100.956638
m	1653794101.3140695	1653794101.401393
o	1653794101.7960968	1653794101.8886964
n	1653794102.3173373	1653794102.39654
space	1653794102.8780968	1653794102.9980726
t	1653794103.4326315	1653794103.5580947
e	1653794103.8764167	1653794104.0165164
a	1653794104.5044105	1653794104.6604111
space	1653794105.4600728	1653794105.6004171
f	1653794106.0604193	1653794106.1946158
o	1653794106.673714	1653794106.7855017
r	1653794107.1880739	1653794107.3274808
m	1653794107.7173336	1653794107.8264291
space	1653794108.3500726	1653794108.4880736
a	1653794108.8490753	1653794108.98781
r	1653794109.3304377	1653794109.4755023
r	1653794109.7490942	1653794109.8904407
i	1653794110.101917	1653794110.2164428
v	1653794110.6060712	1653794110.7064455
e	1653794111.2610762	1653794111.4244492
d	1653794111.78808	1653794111.9164524
space	1653794112.2875843	1653794112.4110782
i	1653794112.837075	1653794112.9754584
n	1653794113.5339994	1653794113.6504722
space	1653794114.0810788	1653794114.2300024
t	1653794114.6290214	1653794114.7620728
h	1653794115.1795392	1653794115.295587
e	1653794115.6420662	1653794115.7970514
space	1653794116.116066	1653794116.273496
s	1653794116.5534787	1653794116.7350845
e	1653794117.0731058	1653794117.223966
v	1653794117.5183334	1653794117.677088
e	1653794117.9761426	1653794118.1401598
n	1653794118.3880928	1653794118.5630877
t	1653794118.9561214	1653794119.1041102
e	1653794119.4735818	1653794119.6135805
e	1653794119.9220738	1653794120.0847313
n	1653794120.484266	1653794120.6042717
t	1653794121.0270824	1653794121.152094
h	1653794121.6895375	1653794121.8060734
space	1653794122.2081168	1653794122.353592
c	1653794122.7570746	1653794122.9043758
e	1653794123.3163946	1653794123.4711118
n	1653794123.7740932	1653794123.8795304
t	1653794124.3344407	1653794124.4571261
u	1653794124.8020732	1653794124.897077
r	1653794125.2804832	1653794125.4270732
y	1653794125.9630876	1653794126.0667758
space	1653794126.7266762	1653794126.8521652
v	1653794127.4310853	1653794127.559073
i	1653794128.0570767	1653794128.1405437
a	1653794128.5245476	1653794128.6360836
space	1653794128.984549	1653794129.1040978
t	1653794129.5180979	1653794129.6645525
h	1653794129.992095	1653794130.090555
e	1653794130.443574	1653794130.5986302
space	1653794130.895573	1653794131.0330923
d	1653794131.3969216	1653794131.5380847
u	1653794131.8710704	1653794131.9645655
t	1653794132.3120668	1653794132.4310813
c	1653794132.7656503	1653794132.8990703
h	1653794133.2383108	1653794133.3325465
,	1653794133.9860613	1653794134.0655773
space	1653794134.4796107	1653794134.585081
w	1653794135.0750866	1653794135.2156084
h	1653794135.597062	1653794135.6920874
o	1653794136.130589	1653794136.2190847
space	1653794136.7106078	1653794136.8081326
a	1653794137.6270843	1653794137.7540886
c	1653794139.0202382	1653794139.1376188
q	1653794139.746625	1653794139.8562756
u	1653794140.4346132	1653794140.5270758
i	1653794141.281542	1653794141.3866186
r	1653794141.860348	1653794142.0057914
e	1653794142.3746245	1653794142.4827044
d	1653794142.883096	1653794142.9930756
space	1653794143.265736	1653794143.3764164
i	1653794143.7136316	1653794143.812094
t	1653794144.245084	1653794144.356461
space	1653794144.6860929	1653794144.811075
e	1653794145.2320738	1653794145.3645067
i	1653794145.6500762	1653794145.7540767
t	1653794146.1256454	1653794146.2830744
h	1653794146.5580943	1653794146.6434479
e	1653794147.0080736	1653794147.1416757
r	1653794147.4566016	1653794147.5720737
space	1653794147.877087	1653794148.0070934
i	1653794148.5010772	1653794148.5921636
n	1653794148.955738	1653794149.0506616
d	1653794149.733981	1653794149.8666666
i	1653794150.2066684	1653794150.2980735
r	1653794150.8834395	1653794151.0250905
e	1653794151.3780775	1653794151.501075
c	1653794151.8470993	1653794151.9676912
l	1653794152.278082	1653794152.3746808
t	1653794155.1470008	1653794155.2601256
l	1653794155.8949084	1653794155.9990396
y	1653794156.406719	1653794156.477059
space	1653794160.4737263	1653794160.6168196
f	1653794161.1337442	1653794161.2438304
r	1653794162.5330968	1653794162.6761794
o	1653794163.388098	1653794163.4910898
m	1653794164.2971005	1653794164.41579
space	1653794165.3970754	1653794165.5580719
t	1653794166.234341	1653794166.3763473
h	1653794166.8412783	1653794166.942094
e	1653794167.4843035	1653794167.6020927
space	1653794168.419803	1653794168.5221007
m	1653794169.4505007	1653794169.5424697
a	1653794169.948093	1653794170.093094
l	1653794170.479867	1653794170.581084
a	1653794171.0021186	1653794171.1456892
y	1653794171.5220973	1653794171.599803
space	1653794172.2139378	1653794172.323807
t	1653794172.7386358	1653794172.8643274
e	1653794173.2706597	1653794173.407814
h	1653794173.825084	1653794173.9210763
,	1653794175.1360571	1653794175.230108
space	1653794175.6960654	1653794175.7958937
o	1653794176.27205	1653794176.3710215
r	1653794176.8539748	1653794176.9639256
space	1653794177.3460495	1653794177.4932647
d	1653794178.0130603	1653794178.1300583
i	1653794178.4280782	1653794178.5370533
r	1653794178.97234	1653794179.123868
e	1653794179.455061	1653794179.6136234
c	1653794180.0870888	1653794180.2399125
t	1653794180.7010863	1653794180.834141
l	1653794181.1338735	1653794181.231075
y	1653794181.7282917	1653794181.7998624
space	1653794182.1541755	1653794182.295161
f	1653794182.777088	1653794182.9242613
r	1653794183.2651167	1653794183.4181035
o	1653794183.709888	1653794183.8178892
m	1653794184.2090187	1653794184.3280973
space	1653794184.6800737	1653794184.8062959
t	1653794185.3878598	1653794185.5168676
h	1653794185.8358698	1653794185.9420755
e	1653794186.3321037	1653794186.478387
space	1653794186.7810755	1653794186.9454105
t	1653794187.2744074	1653794187.4138787
e	1653794187.8050742	1653794187.9659617
space	1653794188.6070762	1653794188.7828243
p	1653794189.4975238	1653794189.624076
r	1653794190.1400924	1653794190.2740707
o	1653794190.6199749	1653794190.748088
n	1653794191.6574967	1653794191.7735062
u	1653794192.0800233	1653794192.1859055
n	1653794192.7321553	1653794192.8841052
c	1653794193.3667018	1653794193.5160718
i	1653794193.8342223	1653794193.9667196
a	1653794194.736105	1653794194.8910744
t	1653794195.2410762	1653794195.3810427
i	1653794195.6600835	1653794195.8339539
o	1653794196.1340015	1653794196.2761889
n	1653794196.700082	1653794196.81484
space	1653794198.282084	1653794198.4551356
o	1653794199.7650664	1653794199.8730729
f	1653794200.3450158	1653794200.4720705
space	1653794200.8489091	1653794200.9733114
