key	start	end
e	1653443286.9238107	1653443287.116215
s	1653443287.4865797	1653443287.6573155
,	1653443288.004555	1653443288.165462
space	1653443288.5115776	1653443288.7290952
a	1653443289.0410259	1653443289.2440083
n	1653443289.5885952	1653443289.7680292
d	1653443290.2026007	1653443290.3820186
,	1653443290.729348	1653443290.9091709
space	1653443291.2808576	1653443291.4806988
a	1653443291.8971775	1653443292.1015942
s	1653443292.4532819	1653443292.6311097
space	1653443292.9846208	1653443293.1620193
t	1653443293.4926145	1653443293.6670237
h	1653443294.0050116	1653443294.135027
e	1653443294.7096028	1653443294.9000056
space	1653443295.2616115	1653443295.4491916
h	1653443295.8086295	1653443295.9460366
a	1653443296.3600137	1653443296.5691748
l	1653443297.1010287	1653443297.2940114
l	1653443297.6691608	1653443297.8600497
space	1653443298.505018	1653443298.702013
w	1653443298.9900582	1653443299.1881752
a	1653443299.551025	1653443299.7340128
s	1653443300.1681433	1653443300.3310294
space	1653443300.7590213	1653443300.966982
v	1653443301.3206556	1653443301.4643633
e	1653443301.8390965	1653443302.0335631
r	1653443302.4090898	1653443302.5540123
y	1653443302.9836555	1653443303.1002603
space	1653443303.5928104	1653443303.771657
h	1653443304.1490436	1653443304.298162
o	1653443304.6696458	1653443304.866022
t	1653443305.2556682	1653443305.3760295
,	1653443306.0136726	1653443306.1808803
space	1653443306.6300461	1653443306.8483195
s	1653443307.1940112	1653443307.378052
h	1653443307.7688706	1653443307.9191027
e	1653443308.3100104	1653443308.4870253
space	1653443309.1340077	1653443309.330706
k	1653443310.0791543	1653443310.2115955
e	1653443310.7178829	1653443310.9148037
p	1653443311.2797024	1653443311.443704
t	1653443311.7601514	1653443311.9290156
space	1653443312.676018	1653443312.8697114
f	1653443313.2590349	1653443313.4337084
a	1653443313.8274372	1653443314.04605
n	1653443314.3927407	1653443314.6010206
n	1653443314.9047372	1653443315.065015
i	1653443315.633727	1653443315.8227425
n	1653443316.3440034	1653443316.4980087
g	1653443316.9914134	1653443317.1570554
space	1653443317.6760101	1653443317.8827536
h	1653443318.2917423	1653443318.465743
e	1653443318.9567454	1653443319.1760144
r	1653443319.602752	1653443319.7640314
s	1653443320.182761	1653443320.3807514
e	1653443320.770769	1653443320.9640162
l	1653443321.3937604	1653443321.5881805
f	1653443321.9970512	1653443322.184778
space	1653443322.5317657	1653443322.6967695
a	1653443323.0347772	1653443323.2140155
l	1653443323.6940157	1653443323.9128046
l	1653443324.2467756	1653443324.4447918
space	1653443324.7837899	1653443325.0090518
t	1653443325.3692448	1653443325.557091
h	1653443325.989136	1653443326.157416
e	1653443326.6272008	1653443326.804021
space	1653443327.2161288	1653443327.4100125
t	1653443327.7687163	1653443327.9232388
i	1653443328.3587358	1653443328.5008147
m	1653443328.898017	1653443329.0860147
e	1653443329.5073261	1653443329.6868002
space	1653443330.1058025	1653443330.29982
s	1653443330.6510205	1653443330.844011
h	1653443331.1929739	1653443331.3741195
e	1653443331.7648995	1653443331.9529548
space	1653443332.3328354	1653443332.5371375
w	1653443333.062435	1653443333.2738204
e	1653443334.177776	1653443334.3440008
n	1653443334.8900335	1653443335.0668206
t	1653443335.455046	1653443335.6199968
space	1653443335.9789934	1653443336.1699963
o	1653443336.5990252	1653443336.807036
n	1653443337.2470582	1653443337.4208646
space	1653443337.8371494	1653443338.1039932
t	1653443338.979999	1653443339.1306071
a	1653443339.6108708	1653443339.7760122
l	1653443340.2006388	1653443340.423023
k	1653443340.7960062	1653443340.9549487
i	1653443341.3360198	1653443341.4950466
n	1653443341.9189854	1653443342.0940428
g	1653443342.5400617	1653443342.725013
,	1653443343.1131513	1653443343.305995
space	1653443343.6968887	1653443343.8928869
d	1653443344.204362	1653443344.398022
e	1653443344.8029747	1653443344.9859958
caps lock	1653443345.4710128	1653443345.512856
caps lock	1653443350.6229389	1653443350.8771205
r	1653443361.6375797	1653443361.8280303
,	1653443362.7793093	1653443362.9440403
space	1653443363.3094	1653443363.500999
d	1653443363.846024	1653443364.023
e	1653443364.4186366	1653443364.5940125
a	1653443345.3780205	1653443365.1403706
r	1653443365.5309815	1653443365.734421
.	1653443366.8504255	1653443366.9980516
space	1653443367.3830187	1653443367.5930204
h	1653443367.9790347	1653443368.1620157
o	1653443368.6050196	1653443368.812031
w	1653443369.346074	1653443369.540011
space	1653443369.8930328	1653443370.1059988
q	1653443370.533022	1653443370.7239983
u	1653443371.1313689	1653443371.2649953
e	1653443372.4110475	1653443372.6320453
e	1653443372.9801967	1653443373.1807742
r	1653443373.9330165	1653443374.1000097
space	1653443374.4550428	1653443374.6609583
e	1653443375.149057	1653443375.3059008
v	1653443375.6940112	1653443375.863051
e	1653443376.2190723	1653443376.4320216
r	1653443376.7818875	1653443376.9250143
y	1653443377.3480957	1653443377.49906
t	1653443377.854006	1653443378.0261006
h	1653443378.4140136	1653443378.5752192
i	1653443378.9460256	1653443379.103085
n	1653443379.474032	1653443379.6520965
g	1653443380.0630908	1653443380.2240126
space	1653443380.6427972	1653443380.8090253
i	1653443381.2560315	1653443381.4121065
s	1653443381.827025	1653443381.99344
space	1653443384.2731154	1653443384.48401
t	1653443385.3651204	1653443385.5150275
o	1653443385.8421311	1653443386.0280235
d	1653443386.4415817	1653443386.6331277
a	1653443386.9820175	1653443387.149073
y	1653443387.7231307	1653443387.8788638
.	1653443389.047282	1653443389.1991482
space	1653443393.6940162	1653443393.8720064
a	1653443394.2190206	1653443394.4183445
n	1653443394.736025	1653443394.9110208
d	1653443395.2340105	1653443395.392171
space	1653443395.674187	1653443395.8531797
y	1653443396.2840228	1653443396.4190166
e	1653443396.7867138	1653443396.9590192
s	1653443398.9610307	1653443399.134007
t	1653443399.5712073	1653443399.728284
e	1653443400.0620253	1653443400.2640157
r	1653443400.5062141	1653443400.6672158
d	1653443401.0220835	1653443401.1977887
a	1653443401.5080373	1653443401.6642582
y	1653443402.094008	1653443402.2250156
space	1653443403.139936	1653443403.3172681
t	1653443403.7042089	1653443403.824028
h	1653443404.1280274	1653443404.2961218
i	1653443404.9252148	1653443405.0770304
n	1653443405.5450234	1653443405.703382
g	1653443406.2132409	1653443406.3312225
s	1653443406.832517	1653443406.9742637
space	1653443407.5083504	1653443407.7083845
w	1653443408.427539	1653443408.605252
e	1653443408.9060137	1653443409.0622704
n	1653443409.3770447	1653443409.5533643
t	1653443409.9003303	1653443410.0497193
space	1653443410.7465816	1653443410.9600108
o	1653443411.4992707	1653443411.6422837
n	1653443412.0785267	1653443412.2212718
space	1653443412.6210253	1653443412.8382897
j	1653443413.1992853	1653443413.3770185
u	1653443413.7332745	1653443413.8660104
s	1653443414.3495688	1653443414.527025
t	1653443414.9700112	1653443415.122293
space	1653443415.5450227	1653443415.7270238
a	1653443416.0923083	1653443416.285296
s	1653443416.6590443	1653443416.8346553
space	1653443417.1239357	1653443417.31702
u	1653443417.683717	1653443417.8239224
s	1653443418.2330225	1653443418.4131067
u	1653443418.7630157	1653443418.9250154
a	1653443419.3692997	1653443419.5693085
l	1653443420.6370244	1653443420.7891514
.	1653443422.252914	1653443422.3649514
space	1653443423.9070182	1653443424.0791063
i	1653443424.542999	1653443424.6670923
space	1653443425.046345	1653443425.2305336
w	1653443425.602097	1653443425.776035
o	1653443426.0840132	1653443426.2193518
n	1653443426.531025	1653443426.6846538
d	1653443427.091359	1653443427.2640054
e	1653443427.5940082	1653443427.794007
r	1653443428.137022	1653443428.2950253
space	1653443428.653739	1653443428.8253655
i	1653443429.1963518	1653443429.3045962
f	1653443429.7302728	1653443429.899057
space	1653443430.2640047	1653443430.4123895
i	1653443430.788405	1653443430.9124012
v	1653443431.3536718	1653443431.4733186
e	1653443433.3140051	1653443433.4803867
space	1653443434.1134005	1653443434.3027363
b	1653443434.6144123	1653443434.7250266
e	1653443435.0940123	1653443435.2973366
e	1653443435.6114118	1653443435.7886257
n	1653443436.1040075	1653443436.2650287
space	1653443436.6494076	1653443436.8384154
c	1653443437.1860132	1653443437.3620248
h	1653443437.692794	1653443437.8506098
a	1653443438.195017	1653443438.3802252
n	1653443438.6960232	1653443438.8310175
g	1653443439.490744	1653443439.5964234
e	1653443440.0316036	1653443440.2140093
d	1653443440.5939765	1653443440.7640135
space	1653443441.1390219	1653443441.3045669
i	1653443441.711019	1653443441.8282218
n	1653443442.2910254	1653443442.4124537
space	1653443442.8064387	1653443442.9479718
t	1653443443.2964475	1653443443.4744866
h	1653443443.786011	1653443443.9491997
e	1653443444.3152401	1653443444.4864357
space	1653443444.8384843	1653443444.987021
n	1653443445.340474	1653443445.47359
i	1653443445.8150272	1653443445.96132
g	1653443446.3594642	1653443446.5150282
h	1653443446.8880024	1653443447.0340033
t	1653443447.4605742	1653443447.6139514
.	1653443448.5830257	1653443448.7350204
space	1653443449.262475	1653443449.3900702
l	1653443449.8814852	1653443450.000607
e	1653443450.3545024	1653443450.5290217
t	1653443450.8560247	1653443451.031491
space	1653443451.7594974	1653443451.8940117
m	1653443452.259685	1653443452.3859727
e	1653443452.7940102	1653443452.9671023
space	1653443453.6031	1653443453.7540162
t	1653443454.0809736	1653443454.2195203
h	1653443454.8105276	1653443454.9565148
i	1653443455.389169	1653443455.5000284
n	1653443456.1595197	1653443456.3095841
k	1653443456.6500103	1653443456.7793596
,	1653443457.7785287	1653443457.88953
space	1653443458.2495372	1653443458.3725407
w	1653443458.806012	1653443458.9760196
a	1653443459.2809541	1653443459.459292
s	1653443459.745042	1653443459.9135442
space	1653443460.1815264	1653443460.348559
i	1653443460.7415462	1653443460.8472865
space	1653443461.2876887	1653443461.4105651
t	1653443462.1835508	1653443462.329287
h	1653443462.6750197	1653443462.7818713
e	1653443463.6625776	1653443463.8318899
space	1653443468.0215924	1653443468.2059634
s	1653443468.6107	1653443468.8050156
a	1653443469.0290194	1653443469.1920078
m	1653443469.4880502	1653443469.6303878
e	1653443469.957018	1653443470.1272657
space	1653443470.4446034	1653443470.580033
w	1653443470.9550333	1653443471.1206107
h	1653443471.4181125	1653443471.5206153
e	1653443471.901052	1653443472.0671701
n	1653443472.4101684	1653443472.5503771
space	1653443473.2416277	1653443473.3893366
i	1653443473.8150344	1653443473.945202
space	1653443474.3160245	1653443474.4206684
g	1653443474.8030403	1653443474.9501965
o	1653443475.2650282	1653443475.376141
t	1653443475.7972803	1653443475.9507174
space	1653443476.4150267	1653443476.5460262
u	1653443477.1653383	1653443477.2550328
p	1653443477.6968846	1653443477.8096476
space	1653443478.2920098	1653443478.4146554
t	1653443478.802676	1653443478.9487398
h	1653443479.276881	1653443479.3760316
i	1653443479.8080215	1653443479.9040105
s	1653443480.9480164	1653443481.1106694
space	1653443481.4010675	1653443481.50266
m	1653443481.8910258	1653443482.0026896
o	1653443482.3206832	1653443482.4170263
r	1653443482.8766708	1653443483.0487907
n	1653443483.4262187	1653443483.5236585
i	1653443483.8840067	1653443483.9740071
n	1653443484.3526943	1653443484.4470248
g	1653443484.8336873	1653443484.9720142
.	1653443485.6910548	1653443485.7860138
space	1653443492.0060062	1653443492.135028
i	1653443493.7737262	1653443493.9170904
space	1653443494.3100111	1653443494.498145
a	1653443494.8337386	1653443495.015017
l	1653443495.3330207	1653443495.4557445
m	1653443495.663754	1653443495.7790303
o	1653443496.3702786	1653443496.5240223
s	1653443496.9820125	1653443497.1740584
t	1653443497.6062517	1653443497.749245
space	1653443498.2070212	1653443498.3883095
t	1653443498.717308	1653443498.8800254
h	1653443499.2536688	1653443499.4187794
i	1653443499.7527661	1653443499.9000132
n	1653443500.2560205	1653443500.4340065
k	1653443500.7927947	1653443500.9592974
space	1653443501.515025	1653443501.6888418
i	1653443502.3002322	1653443502.433781
space	1653443502.9050276	1653443503.0837848
c	1653443503.3950176	1653443503.5692182
a	1653443504.0357842	1653443504.22383
n	1653443504.602794	1653443504.7365646
space	1653443505.0770538	1653443505.2591248
r	1653443505.4893498	1653443505.6987994
e	1653443506.0083082	1653443506.2301073
m	1653443507.7193682	1653443507.903018
e	1653443508.3888295	1653443508.5693002
m	1653443509.020846	1653443509.1983516
b	1653443509.5632997	1653443509.7070675
e	1653443510.0910273	1653443510.2992558
r	1653443510.6862473	1653443510.8872313
space	1653443511.6570082	1653443511.819095
f	1653443512.325019	1653443512.5000222
e	1653443512.838027	1653443513.0448394
e	1653443513.4290247	1653443513.6388452
l	1653443514.30801	1653443514.4971597
i	1653443515.3160133	1653443515.4568577
n	1653443515.8828914	1653443516.016069
g	1653443516.58611	1653443516.7590513
space	1653443517.3728845	1653443517.5568666
a	1653443517.8768525	1653443518.0680933
space	1653443518.4492881	1653443518.5948634
l	1653443519.0140128	1653443519.1648965
i	1653443519.520886	1653443519.670394
t	1653443520.0190082	1653443520.207995
t	1653443520.5599954	1653443520.7326996
l	1653443521.3799984	1653443521.538018
e	1653443521.9420288	1653443522.1391685
space	1653443522.5250065	1653443522.706011
d	1653443523.1350098	1653443523.3180053
i	1653443523.7093887	1653443523.8580914
f	1653443524.298039	1653443524.475051
f	1653443524.800988	1653443524.9800115
e	1653443525.3999987	1653443525.6140969
r	1653443525.9450743	1653443526.1400087
e	1653443526.5250125	1653443526.7400112
n	1653443527.1320586	1653443527.2650514
t	1653443527.6489382	1653443527.8309395
.	1653443528.4861891	1653443528.6032457
space	1653443529.0649612	1653443529.2529263
b	1653443529.8840117	1653443530.0474908
u	1653443530.4440556	1653443530.5610108
t	1653443530.986021	1653443531.1730103
space	1653443531.5320163	1653443531.688006
i	1653443532.0560799	1653443532.1871777
f	1653443532.6720083	1653443532.8769467
space	1653443533.2820458	1653443533.459351
i	1653443534.6249485	1653443534.742108
m	1653443536.4271045	1653443536.5842063
space	1653443537.0000036	1653443537.167007
n	1653443537.8410118	1653443538.0101302
o	1653443538.3830216	1653443538.5290546
t	1653443538.9874835	1653443539.1550138
space	1653443539.6139805	1653443539.7820332
t	1653443540.203999	1653443540.370657
h	1653443540.7300143	1653443540.8809984
e	1653443541.336022	1653443541.5560281
space	1653443541.9702363	1653443542.1730022
s	1653443542.506301	1653443542.7150176
a	1653443543.0590172	1653443543.2340078
m	1653443543.5930247	1653443543.7850173
e	1653443544.229057	1653443544.4191418
,	1653443544.8920686	1653443545.0374804
space	1653443545.4400084	1653443545.5970187
t	1653443545.93702	1653443546.1210117
h	1653443546.496986	1653443546.6954257
e	1653443547.1202676	1653443547.3170264
space	1653443547.7120733	1653443547.924008
n	1653443548.2670443	1653443548.4380317
e	1653443548.797037	1653443548.9901516
x	1653443549.363045	1653443549.5254896
t	1653443549.9285889	1653443550.103048
space	1653443550.6104207	1653443550.8060348
q	1653443551.2704155	1653443551.431713
u	1653443551.83921	1653443551.9878635
e	1653443552.492072	1653443552.6870651
s	1653443553.0821395	1653443553.2317579
t	1653443553.6158378	1653443553.7950149
i	1653443554.1672869	1653443554.2836573
o	1653443554.69508	1653443554.848807
n	1653443555.2288241	1653443555.4180496
space	1653443555.7740252	1653443555.954012
i	1653443556.3260362	1653443556.4469788
s	1653443556.8680167	1653443557.039504
,	1653443557.4140122	1653443557.5892136
space	1653443557.9921122	1653443558.1703644
w	1653443558.4293928	1653443558.5960267
h	1653443559.3671021	1653443559.5311031
o	1653443559.975159	1653443560.1310194
space	1653443560.5631092	1653443560.7471135
i	1653443561.1390355	1653443561.2771275
n	1653443561.6459625	1653443561.8311105
space	1653443562.221246	1653443562.4069233
t	1653443562.818915	1653443562.9750202
h	1653443563.3290257	1653443563.4962118
e	1653443563.9791512	1653443564.195024
space	1653443564.6179605	1653443564.8136673
w	1653443566.9470239	1653443567.143024
o	1653443567.4750335	1653443567.6129675
r	1653443568.0630126	1653443568.2483346
l	1653443568.6260567	1653443568.7640092
d	1653443569.235995	1653443569.4254372
space	1653443569.8281865	1653443570.0042365
a	1653443570.433075	1653443570.6206696
m	1653443570.9811645	1653443571.1260169
space	1653443571.525168	1653443571.665024
i	1653443572.0711858	1653443572.2339993
.	1653443573.412328	1653443573.5477054
space	1653443574.0530097	1653443574.2190464
a	1653443574.6040223	1653443574.7770202
h	1653443575.161059	1653443575.2891922
,	1653443576.0970206	1653443576.2122126
space	1653443576.6430178	1653443576.7740102
t	1653443577.1623232	1653443577.318107
h	1653443577.6812112	1653443577.7990246
a	1653443578.2860405	1653443578.4762104
t	1653443578.8691967	1653443579.0004046
s	1653443579.5302305	1653443579.709217
space	1653443580.2070208	1653443580.3802736
t	1653443580.7112167	1653443580.9072914
h	1653443581.2292197	1653443581.3770325
e	1653443581.882048	1653443582.0860643
space	1653443582.5010986	1653443582.74313
g	1653443583.861209	1653443584.0072196
r	1653443584.4182527	1653443584.6002688
e	1653443584.895293	1653443585.0783052
a	1653443585.4473362	1653443585.6253512
t	1653443586.005381	1653443586.1553931
space	1653443586.4880157	1653443586.6510193
p	1653443587.4012544	1653443587.5262582
u	1653443588.413278	1653443588.526075
z	1653443589.0050244	1653443589.1982853
z	1653443589.508222	1653443589.6918628
l	1653443589.9860528	1653443590.1400084
e	1653443590.5180492	1653443590.6910172
.	1653443591.5850153	1653443591.712442
space	1653443592.2592878	1653443592.430235
a	1653443592.849415	1653443593.0260222
n	1653443593.3673937	1653443593.523295
d	1653443593.9170232	1653443594.0964239
space	1653443594.4603138	1653443594.6533015
s	1653443595.0640132	1653443595.2240245
h	1653443595.5452907	1653443595.7290626
e	1653443596.0910165	1653443596.283311
space	1653443596.6300135	1653443596.8080225
b	1653443597.2503846	1653443597.3633115
e	1653443597.8220484	1653443598.0124948
g	1653443598.4170394	1653443598.5493076
a	1653443598.8881116	1653443599.0707738
n	1653443599.4604225	1653443599.6190686
space	1653443599.961455	1653443600.138347
t	1653443600.513024	1653443600.6259563
h	1653443601.0460434	1653443601.2043622
i	1653443601.6249657	1653443601.7583578
n	1653443602.5629392	1653443602.6833506
k	1653443603.0899854	1653443603.2299821
i	1653443603.5640125	1653443603.692361
n	1653443604.1021175	1653443604.2304606
g	1653443604.605042	1653443604.7820165
space	1653443605.0950353	1653443605.276366
o	1653443605.6636713	1653443605.8080559
v	1653443606.2690275	1653443606.3775232
e	1653443606.7804613	1653443606.9943883
r	1653443607.4150314	1653443607.5823927
space	1653443607.9380233	1653443608.1803932
a	1653443608.7560747	1653443608.92821
l	1653443609.3040133	1653443609.4650328
l	1653443609.8190477	1653443609.9750245
space	1653443610.3304892	1653443610.4953935
t	1653443610.8284233	1653443611.0012891
h	1653443611.3324535	1653443611.5313137
e	1653443611.8840034	1653443612.0724204
space	1653443613.834011	1653443614.0170622
c	1653443614.558026	1653443614.6872458
h	1653443615.059268	1653443615.2304144
i	1653443615.5814195	1653443615.6914248
l	1653443616.1424053	1653443616.2554293
d	1653443616.6680653	1653443616.837024
r	1653443617.1437423	1653443617.3532877
e	1653443617.6880524	1653443617.8620095
n	1653443618.2090352	1653443618.4064355
space	1653443618.7682142	1653443618.9637196
s	1653443619.291437	1653443619.4770265
h	1653443619.8206654	1653443619.9990761
e	1653443620.3460395	1653443620.5364478
space	1653443620.9004326	1653443621.099023
k	1653443621.4770184	1653443621.6344523
n	1653443622.0000105	1653443622.1690223
e	1653443622.5404694	1653443622.758163
w	1653443623.0850236	1653443623.2577024
space	1653443623.5546124	1653443623.7494755
t	1653443624.0434747	1653443624.2140133
h	1653443624.6172154	1653443624.807397
a	1653443625.2640138	1653443625.4570355
t	1653443625.8710325	1653443626.0534728
space	1653443628.4232666	1653443628.599493
w	1653443628.9210188	1653443629.1374853
e	1653443629.451614	1653443629.649493
r	1653443630.0050156	1653443630.2150156
e	1653443630.5502107	1653443630.744062
space	1653443631.0840354	1653443631.247026
o	1653443631.6370256	1653443631.7962492
f	1653443632.2035134	1653443632.4125688
space	1653443632.7545247	1653443632.9660072
t	1653443633.2905378	1653443633.4776673
h	1653443633.8130257	1653443633.986538
e	1653443634.3205094	1653443634.5440128
space	1653443634.8900108	1653443635.0950208
s	1653443635.4623957	1653443635.63017
a	1653443635.976012	1653443636.1634293
m	1653443636.5020452	1653443636.7113898
e	1653443637.0385163	1653443637.219043
space	1653443637.5365431	1653443637.719545
a	1653443638.0360444	1653443638.2355473
g	1653443638.5245528	1653443638.6645412
e	1653443639.0635705	1653443639.281559
space	1653443639.6450016	1653443639.8355818
a	1653443640.1291611	1653443640.3245912
s	1653443640.6785622	1653443640.8595667
space	1653443641.2015758	1653443641.3925638
h	1653443641.7420304	1653443641.895009
e	1653443642.2777793	1653443642.48458
r	1653443642.8197756	1653443642.9719424
s	1653443643.404769	1653443643.589296
e	1653443643.9730203	1653443644.1295805
l	1653443644.5049665	1653443644.6625679
f	1653443645.0740092	1653443645.2528381
,	1653443645.8879426	1653443646.0489178
space	1653443646.5226061	1653443646.7029471
t	1653443647.1949484	1653443647.3726027
o	1653443647.7629879	1653443647.932944
space	1653443648.369972	1653443648.5290687
s	1653443648.9726276	1653443649.1626046
e	1653443649.6160069	1653443649.8226285
e	1653443651.5135689	1653443651.6956172
space	1653443652.1038837	1653443652.2620206
i	1653443652.7435896	1653443652.8890195
f	1653443653.3680248	1653443653.5721726
space	1653443654.081024	1653443654.2780118
s	1653443654.7586439	1653443654.9532416
h	1653443655.356015	1653443655.5170386
e	1653443655.992648	1653443656.1870255
space	1653443656.6250243	1653443656.8260474
c	1653443657.2646787	1653443657.4530277
o	1653443657.8390245	1653443657.9986832
u	1653443658.4281135	1653443658.5434039
l	1653443659.175026	1653443659.352014
d	1653443659.8426847	1653443660.0280268
space	1653443660.4740078	1653443660.6550272
h	1653443661.0686836	1653443661.2196743
a	1653443661.6640096	1653443661.8453867
v	1653443662.2927008	1653443662.4356875
e	1653443662.9660351	1653443663.1340096
space	1653443663.5627058	1653443663.7470176
b	1653443664.1229844	1653443664.2990634
e	1653443664.7050257	1653443664.9250183
e	1653443665.3007114	1653443665.4888425
n	1653443665.8817158	1653443666.0360074
space	1653443666.44038	1653443666.6550732
c	1653443667.0650792	1653443667.251971
h	1653443667.6767144	1653443667.8100104
a	1653443668.2630239	1653443668.4527402
n	1653443668.9170713	1653443669.0788317
g	1653443669.79824	1653443669.8983934
e	1653443670.4037404	1653443670.5950248
d	1653443671.0657268	1653443671.2797182
space	1653443671.6981475	1653443671.8817382
f	1653443672.2221215	1653443672.4148202
o	1653443672.7960453	1653443672.974762
r	1653443673.3970644	1653443673.5907345
space	1653443674.0310476	1653443674.2472723
a	1653443674.6870337	1653443674.862763
n	1653443675.2557569	1653443675.4205663
y	1653443675.7767596	1653443675.9447536
space	1653443676.3830628	1653443676.5937638
o	1653443677.2696173	1653443677.4273317
f	1653443677.8200204	1653443678.0140097
space	1653443678.3409414	1653443678.4827933
t	1653443678.842795	1653443679.0400107
h	1653443679.3985426	1653443679.5528047
e	1653443679.973783	1653443680.1540127
m	1653443680.5150175	1653443680.6308086
.	1653443681.080011	1653443681.2370448
space	1653443682.7097588	1653443682.9337907
i	1653443700.0082974	1653443700.1610024
m	1653443700.7771344	1653443700.9649165
space	1653443701.4540136	1653443701.643023
s	1653443701.9950206	1653443702.1729236
u	1653443702.5892708	1653443702.7616487
r	1653443703.2450526	1653443703.4280093
e	1653443703.968023	1653443704.1973147
space	1653443705.1609402	1653443705.3393662
i	1653443705.82345	1653443706.0010076
m	1653443706.3810098	1653443706.5934513
space	1653443706.9470232	1653443707.1669438
n	1653443707.5460405	1653443707.746943
o	1653443708.0829558	1653443708.297276
t	1653443708.6280558	1653443708.8029735
space	1653443709.2105496	1653443709.4415212
a	1653443709.8080084	1653443710.0096116
d	1653443710.3709645	1653443710.5922508
a	1653443710.9550216	1653443711.156018
,	1653443711.5510156	1653443711.736059
space	1653443712.1189787	1653443712.3197665
s	1653443712.6592398	1653443712.8622308
h	1653443713.2100642	1653443713.360351
e	1653443713.7430615	1653443713.965015
space	1653443714.352989	1653443714.566981
s	1653443714.918256	1653443715.1270747
a	1653443715.4929833	1653443715.7124014
i	1653443716.1898541	1653443716.3780468
d	1653443716.8123817	1653443717.0150464
,	1653443717.9409974	1653443718.1081088
space	1653443718.4706402	1653443718.670995
f	1653443719.2420905	1653443719.4160328
o	1653443719.7781506	1653443719.964006
r	1653443720.3460214	1653443720.5220406
space	1653443720.92824	1653443721.1002464
h	1653443721.507185	1653443721.6560209
e	1653443722.0680213	1653443722.252262
r	1653443722.6293423	1653443722.8621812
space	1653443723.3470488	1653443723.5534272
h	1653443725.2371137	1653443725.3901198
a	1653443725.7530255	1653443725.9330366
i	1653443726.3680649	1653443726.5340223
r	1653443727.0540116	1653443727.244024
space	1653443728.4460185	1653443728.6140118
g	1653443729.3600125	1653443729.508416
o	1653443729.9965777	1653443730.172013
e	1653443731.4240115	1653443731.62602
s	1653443732.0730722	1653443732.2670412
space	1653443732.6473215	1653443732.816043
i	1653443733.248206	1653443733.438208
n	1653443733.7984695	1653443734.0183604
space	1653443734.4460206	1653443734.689391
s	1653443735.109964	1653443735.3080418
u	1653443735.8550212	1653443735.9979608
c	1653443736.4111016	1653443736.587412
h	1653443736.9805741	1653443737.1631057
space	1653443737.5791082	1653443737.7580247
l	1653443738.1650352	1653443738.293112
o	1653443738.7130322	1653443738.888061
n	1653443739.2587113	1653443739.4197133
g	1653443739.8231049	1653443739.983657
space	1653443740.386487	1653443740.5670261
r	1653443740.990044	1653443741.1675782
i	1653443741.5700066	1653443741.7212653
n	1653443742.158034	1653443742.3420234
g	1653443742.7691374	1653443742.9331415
l	1653443743.3321643	1653443743.5160348
e	1653443743.8440106	1653443744.034022
t	1653443744.5140107	1653443744.6690245
s	1653443745.1250193	1653443745.28216
,	1653443746.1240234	1653443746.2450233
space	1653443746.7093794	1653443746.873161
a	1653443747.2700129	1653443747.4641154
n	1653443747.8480153	1653443748.0200057
d	1653443748.4242997	1653443748.5960298
space	1653443749.0084429	1653443749.1891804
m	1653443749.5560489	1653443749.728026
i	1653443750.13401	1653443750.3080564
n	1653443750.6860178	1653443750.867869
e	1653443751.3050196	1653443751.4708512
space	1653443751.8370261	1653443752.028057
d	1653443752.467028	1653443752.659193
o	1653443753.0500164	1653443753.247022
e	1653443753.6981091	1653443753.8691998
s	1653443754.2882166	1653443754.4550245
n	1653443754.869757	1653443755.0509858
t	1653443755.446901	1653443755.6252103
space	1653443756.0200453	1653443756.2067413
g	1653443756.6252158	1653443756.7940128
o	1653443757.1950214	1653443757.3592198
space	1653443757.749254	1653443757.9300058
i	1653443758.5250185	1653443758.681221
n	1653443759.0750153	1653443759.2497046
space	1653443759.6380527	1653443759.837232
r	1653443760.3461885	1653443760.5162725
i	1653443760.9030309	1653443761.0813735
n	1653443761.626008	1653443761.7822666
g	1653443762.2100646	1653443762.363248
l	1653443762.6294365	1653443762.8216107
e	1653443763.4322824	1653443763.6090205
t	1653443763.9990537	1653443764.147025
s	1653443764.7660158	1653443764.9383242
space	1653443765.3739328	1653443765.5871234
a	1653443765.9100945	1653443766.095012
t	1653443766.4770424	1653443766.6402159
space	1653443766.982013	1653443767.189024
a	1653443767.5312712	1653443767.7270951
l	1653443768.0670383	1653443768.2770212
l	1653443768.6393828	1653443768.858302
,	1653443769.9170163	1653443770.093303
space	1653443770.5560148	1653443770.7760315
a	1653443771.1797473	1653443771.3440118
n	1653443771.7130594	1653443771.8833082
d	1653443772.2630522	1653443772.449339
space	1653443772.8340127	1653443773.0220068
i	1653443773.4181852	1653443773.597046
m	1653443774.023036	1653443774.2112994
space	1653443774.5904112	1653443774.785033
s	1653443775.1400113	1653443775.312449
u	1653443775.6563375	1653443775.8140085
r	1653443776.210418	1653443776.403327
e	1653443776.8030198	1653443776.9730248
space	1653443777.287026	1653443777.4692817
i	1653443777.9024012	1653443778.074383
space	1653443778.512354	1653443778.6787004
c	1653443779.052357	1653443779.218358
a	1653443779.6330369	1653443779.7833495
n	1653443780.1613486	1653443780.337132
t	1653443780.6150243	1653443780.809775
space	1653443781.2288668	1653443781.4424698
b	1653443781.8063693	1653443781.9733706
e	1653443782.3370583	1653443782.5183706
